Language	Area	Lexifier	First major settlement	End of influence	Conditions of contact	Other languages in contact	Class	Position	Lexifier's Phoneme	Creole's Phoneme	Place Stability	Manner Stability	Example_converted	Reference	Gloss	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-medial	s̪	s			[brasu]	Sippola 2011: 332	arm	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-final	s̪	s			[lus]	Sippola 2011: 55	light	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-initial	ʝ	j			[jo]	Sippola 2011: 335	I	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-medial	ʝ	j			[hoju]	Sippola 2011: 336	hole	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-initial	s	s			[saˈka]	Sippola 2011: 46	to take away	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-medial	s	s			[ˈkasa]	Sippola 2011: 46	house	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-initial	t̠ʃ	t̠ʃ			[ˈt̠ʃapa]	Sippola 2011: 48	plate	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-medial	t̠ʃ	t̠ʃ			[derét̠ʃu]	Sippola 2011: 332	right	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-initial	ʃ	h			[hunˈta]	Sippola 2011: 46	to put togteher	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-medial	ʃ	h			[ˈbjeho]	Sippola 2011: 41	old	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Rhotics	word-medial	ɾ	r			[ˈpero]	Sippola 2011: 51	but	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Rhotics	word-final	ɾ	r			[ˈlamar]	Sippola 2011: 51	sea	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Rhotics	word-initial	r	ʱr			[ˈhɾiju]	Sippola 2011: 52	river	"[ʱr], es decir, a una aspiración seguida de la /r/, en posición inicial e intervocálica" Sippola 2011: 51
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Rhotics	word-medial	r	ʱr			[ˈpeʱru]	Sippola 2011: 40	dog	aspiration + rhotic
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Laterals	word-initial	l	l			[ˈluna]	Sippola 2011: 39	moon	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Laterals	word-medial	l	l			[palu]	Sippola 2011: 334	stick	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Laterals	word-final	l	l			[sal]	Sippola 2011: 55	salt	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Laterals	word-medial	ʎ	j			[jeˈga]	Sippola 2011: 53	to arrive	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Nasals	word-initial	m	m			[muher]	Sippola 2011: 51	woman	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Nasals	word-medial	m	m			[kuˈmida]	Sippola 2011: 40	food	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Nasals	word-initial	n	n			[ˈnombɾi]	Sippola 2011: 51	name	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Nasals	word-medial	n	n			[ˈluna]	Sippola 2011: 39	moon	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Nasals	word-final	n	ŋ			[laˈdroŋ]	Sippola 2011: 56	thief	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Nasals	word-medial	ɲ	nʲ			[ˈanʲu]	Sippola 2011: 39	year	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-initial	p	p			[pantaˈlon]	Lesho 2013: 412	pants	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-medial	p	p			[reˈpoʎo]	Lesho 2013: 405	cabbage	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-initial	b	b			[ˈbɾuha]	Lesho 2013: 416	witch	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-medial	b	b			[ˈnube]	Lesho 2013: 414	cloud	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-initial	t	t			[toˈmatis]	Lesho 2013: 415	tomato	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-medial	t	t			[pantaˈlon]	Lesho 2013: 412	pants	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-initial	d	d			[ˈdulse]	Lesho 2013: 410	sweet	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-medial	d	d			[koˈmida]	Lesho 2013: 415	food	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-medial	d	∅			[sulˈdaw]	Lesho 2013: 414	soldier	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-final	d							
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-initial	k	k			[koˈmida]	Lesho 2013: 415	food	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-medial	k	k			[aˈsukal]	Lesho 2013: 414	sugar	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-initial	g	g			[ɡaˈʎina]	Lesho 2013: 409	chicken	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Stops	word-medial	g	g			[baˈriga]	Lesho 2013: 405	belly	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-initial	f	p			[paˈɾol]	Lesho 2013: 412	lantern	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-medial	f	p			[ˈpalda]	Lesho 2013: 414	skirt	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-initial	s̪	s			[saˈpatos]	Lesho 2013: 413	shoes	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-medial	s̪	s			[ˈbɾaso]	Lesho 2013: 413	shoulder	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-final	s̪	s			[lus]	Lesho 2013: 411	light	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-initial	ʝ	j			[jo]	Lesho 2013: 169	I	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-medial	ʝ	j			[haleja]	Lesho 2013: 175	jelly	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-initial	s	s			[sulˈdaw]	Lesho 2013: 414	soldier	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-medial	s	s			[ˈrosas]	Lesho 2013: 413	roses	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-initial	t̠ʃ	t̠ʃ			[tʃokoˈlateʔ]	Lesho 2013: 405	chocolate	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-medial	t̠ʃ	t̠ʃ			[kuˈtʃaɾa]	Lesho 2013: 414	spoon	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-initial	ʃ	h			[haˈbon]	Lesho 2013: 414	soap	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Fricatives	word-medial	ʃ	h			[ˈbɾuha]	Lesho 2013: 416	witch	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Rhotics	word-medial	ɾ	ɾ			[ʎoˈɾa]	Lesho 2013: 415	to cry	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Rhotics	word-final	ɾ	ɾ			[muˈheɾ]	Lesho 2013: 416	woman	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Rhotics	word-final	ɾ	l			[muˈhel]	Lesho 2013: 416	woman	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Rhotics	word-final	ɾ	ɹ			[muˈheɹ]	Lesho 2013: 416	woman	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Rhotics	word-initial	r	r			[ˈrosas]	Lesho 2013: 413	roses	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Rhotics	word-initial	r	ʱɾ			[ˈʱɾej]	Lesho 2013: 411	king	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Rhotics	word-medial	r	r			[kuˈri]	Lesho 2013: 413	to run	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Laterals	word-initial	l	l			[liˈmon]	Lesho 2013: 411	lemon	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Laterals	word-medial	l	l			[pantaˈlon]	Lesho 2013: 412	pants	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Laterals	word-final	l	l			[ˈsol]	Lesho 2013: 414	sun	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Laterals	word-medial	ʎ	ʎ			[amaˈɾiʎu]	Lesho 2013: 416	yellow	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Nasals	word-initial	m	m			[muˈheɾ]	Lesho 2013: 416	woman	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Nasals	word-medial	m	m			[toˈmatis]	Lesho 2013: 415	tomato	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Nasals	word-initial	n	n			[ˈnube]	Lesho 2013: 414	cloud	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Nasals	word-medial	n	n			[maˈɾino]	Lesho 2013: 414	marine	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Nasals	word-final	n	n			[algoˈdon]	Lesho 2013: 415	cotton	
Cavite Chabacano	Southeast Asia	Spanish	1659	1898	Commerce	Tagalog, Hokkien Chinese	Nasals	word-medial	ɲ	ɲ			[baˈɲa]	Lesho 2013: 414	to swim	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-initial	p	p			[ˈpalo]	Mercedes 1977	wood	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-medial	p	p			[t̠ʃuˈpa]	Mercedes 1977	to suck	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-initial	b	b			[baˈʱriga]	Mercedes 1977	belly	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-medial	b	v			[laˈva]	Mercedes 1977	to wash	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-initial	t	t			[ˈtodo]	Mercedes 1977	everything	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-medial	t	t			[raˈton]	Mercedes 1977	rat	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-initial	d	d			[deˈret̠ʃo]	Mercedes 1977	right	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-medial	d	d			[ˈtodo]	Mercedes 1977	everything	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-medial	d	∅			[beˈnaw]	Mercedes 1977	deer	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-final	d							
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-initial	k	k			[korˈta]	Mercedes 1977	to cut	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-medial	k	k			[seˈka]	Mercedes 1977	to dry	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-initial	g	g			[ˈgrweso]	Mercedes 1977	tick	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Stops	word-medial	g	g			[baˈʱriga]	Mercedes 1977	belly	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-initial	f	f			[ˈfwego]	Mercedes 1977	fire	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-medial	f							
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-initial	s̪	s			[seˈnisa]	Mercedes 1977	ashes	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-medial	s̪	s			[seˈnisa]	Mercedes 1977	ashes	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-final	s̪	s			[naˈris]	Mercedes 1977	nose	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-initial	ʝ							
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-medial	ʝ	j			[ajer]	Mercedes 1977	yesterday	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-initial	s	s			[seˈka]	Mercedes 1977	to dry	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-medial	s	s			[ˈkasa]	Mercedes 1977	house	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-initial	t̠ʃ	t̠ʃ			[t̠ʃuˈpa]	Mercedes 1977	to suck	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-medial	t̠ʃ	t̠ʃ			[deˈret̠ʃo]	Mercedes 1977	right	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-initial	ʃ	h			[huˈga]	Mercedes 1977	to play	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Fricatives	word-medial	ʃ	h			[ˈvjeho]	Mercedes 1977	old person	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Rhotics	word-medial	ɾ	r			[deˈret̠ʃo]	Mercedes 1977	right	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Rhotics	word-final	ɾ	r			[muˈher]	Mercedes 1977	woman	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Rhotics	word-initial	r	ʱr			[ˈʱrio]	Mercedes 1977	river	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Rhotics	word-initial	r	r			[ˈrabo]	Mercedes 1977	tail	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Rhotics	word-medial	r	r			[naˈris]	Mercedes 1977	nose	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Rhotics	word-medial	r	ʱr			[baˈʱriga]	Mercedes 1977	belly	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Laterals	word-initial	l	l			[laˈva]	Mercedes 1977	to wash	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Laterals	word-medial	l	l			[ˈpalo]	Mercedes 1977	wood	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Laterals	word-final	l	l			[ˈsal]	Mercedes 1977	salt	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Laterals	word-medial	ʎ	lʲ			[aˈnilʲo]	Mercedes 1977	ring	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Nasals	word-initial	m	m			[muˈher]	Mercedes 1977	woman	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Nasals	word-medial	m	m			[kema]	Mercedes 1977	to burn	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Nasals	word-initial	n	n			[naˈris]	Mercedes 1977	nose	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Nasals	word-medial	n	n			[seˈnisa]	Mercedes 1977	ashes	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Nasals	word-final	n	n			[raˈton]	Mercedes 1977	rat	
Zamboanga Chabacano	Southeast Asia	Spanish	1719	1898	Commerce	Hiligaynon, Cebuano	Nasals	word-medial	ɲ	nʲ			[baˈnʲa]	Mercedes 1977	to swim	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-initial	p	p			[ˈpalo}	Steward, Ayala & Ingalo 2020: 335	stick	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-medial	p	f			['linfio]	Steward, Ayala & Ingalo 2020: 267	clean	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-initial	b	b			['biexo]	Steward, Ayala & Ingalo 2020: 276	old person	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-medial	b	β			[ˈʒaβe]	Steward, Ayala & Ingalo 2020: 270	key	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-initial	t	t			['todo]	Steward, Ayala & Ingalo 2020: 447	everything	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-medial	t	t			[ʐaˈton]	Steward, Ayala & Ingalo 2020: 383	rat	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-initial	d	d			[de'ɾeʧu]	Steward, Ayala & Ingalo 2020: 154	right	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-medial	d	d			[veˈnado]	Steward, Ayala & Ingalo 2020: 471	deer	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-final	d	d			[siuˈdad]	Steward, Ayala & Ingalo 2020: 114	city	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-initial	k	k			[ke'mana]	Steward, Ayala & Ingalo 2020: 375	to burn	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-medial	k	k			[ˈseko]	Steward, Ayala & Ingalo 2020: 411	dry	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-initial	g	g			['gɾueso]	Steward, Ayala & Ingalo 2020: 219	thick	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Stops	word-medial	g	g			[ˈfuego]	Steward, Ayala & Ingalo 2020: 208	fire	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-initial	f	f			[ˈfuego]	Steward, Ayala & Ingalo 2020: 208	fire	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-medial	f	f			[ˈxefe]	Steward, Ayala & Ingalo 2020: 250	boss	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-initial	s̪	s			['sien]	Steward, Ayala & Ingalo 2020: 113	one hundred	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-medial	s̪	s			[se'nisa]	Steward, Ayala & Ingalo 2020: 101	ashes	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-final	s̪	s			[naˈɾis]	Steward, Ayala & Ingalo 2020: 312	nose	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-initial	ʝ	ʒ			[ˈʒaβe]	Steward, Ayala & Ingalo 2020: 270	key	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-medial	ʝ	ʒ			['poʒo]	Steward, Ayala & Ingalo 2020: 261	chicken	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-initial	s	s			[ˈseko]	Steward, Ayala & Ingalo 2020: 411	dry	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-medial	s	s			['gɾueso]	Steward, Ayala & Ingalo 2020: 219	thick	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-initial	t̠ʃ	x			[ˈxefe]	Steward, Ayala & Ingalo 2020: 250	boss	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-medial	t̠ʃ	t̠ʃ			[ku'ʧaɾa]	Steward, Ayala & Ingalo 2020: 140	spoon	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-initial	ʃ	x			[ˈxugo]	Steward, Ayala & Ingalo 2020: 254	game	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Fricatives	word-medial	ʃ	x			['biexo]	Steward, Ayala & Ingalo 2020: 276	old person	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Rhotics	word-medial	ɾ	ɾ			[naˈɾis]	Steward, Ayala & Ingalo 2020: 312	nose	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Rhotics	word-final	ɾ	ɾ			[ˈmuxeɾʃ]	Steward, Ayala & Ingalo 2020: 308	woman	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Rhotics	word-initial	r	ʐ			[ʐaˈton]	Steward, Ayala & Ingalo 2020: 383	rat	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Rhotics	word-medial	r	ʐ			[ko'ʐena]	Steward, Ayala & Ingalo 2020: 133	to run	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Laterals	word-initial	l	l			[la'bana]	Steward, Ayala & Ingalo 2020: 258	to wash	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Laterals	word-medial	l	l			[ˈpalo]	Steward, Ayala & Ingalo 2020: 335	stick	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Laterals	word-final	l	l			[ˈsol]	Steward, Ayala & Ingalo 2020: 425	sun	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Laterals	word-medial	ʎ	ʒ			[ama'ɾiʒo]	Steward, Ayala & Ingalo 2020: 37	yellow	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Nasals	word-initial	m	m			[ˈmuxeɾʃ]	Steward, Ayala & Ingalo 2020: 308	woman	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Nasals	word-medial	m	m			[ke'mana]	Steward, Ayala & Ingalo 2020: 375	to burn	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Nasals	word-initial	n	n			[naˈɾis]	Steward, Ayala & Ingalo 2020: 312	nose	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Nasals	word-medial	n	n			[veˈnado]	Steward, Ayala & Ingalo 2020: 471	deer	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Nasals	word-final	n	n			[ʐaˈton]	Steward, Ayala & Ingalo 2020: 383	rat	
Media Lengua	South America	Spanish	1925	2021	Commerce	Chimborazo Quechua	Nasals	word-medial	ɲ	n			['baɲo]	Steward, Ayala & Ingalo 2020: 65	bath	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-initial	p	p			['palu]	Rosetta Project	tree	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-medial	p	p			[t̠ʃapi]	Kouwenberg 2013	hoe	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-initial	b	b			[boŋ]	Kouwenberg 2013	good	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-medial	b	b			[trabow]	Kouwenberg 2013	to work	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-initial	t	t			['teɾa]	Rosetta Project	soil	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-medial	t	t			[ma'ta]	Rosetta Project	to kill	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-initial	d	d			[de'be]	Kouwenberg 2013	to owe	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-medial	d	d			[lagadiʃi]	Kouwenberg 2013	lizard	
